,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_parent,accepted_parent_w_author,accepted_parent_id,accepted_parent_ipni_id,accepted_parent_rank,plant_name_id,ipni_id,taxon_rank,taxon_status,family,genus_hybrid,genus,species_hybrid,species,infraspecific_rank,infraspecies,parenthetical_author,primary_author,publication_author,place_of_publication,volume_and_page,first_published,nomenclatural_remarks,geographic_area,lifeform_description,climate_description,taxon_name,taxon_authors,accepted_plant_name_id,basionym_plant_name_id,replaced_synonym_author,homotypic_synonym,parent_plant_name_id,powo_id,hybrid_formula,reviewed,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_species_id,taxon_name_with_authors,taxon_name_with_paranthet_authors,taxon_name_with_primary_author,abbreviated_genus,sp_binomial_with_abbreviated_genus,sp_binomial_with_abbreviated_genus_with_authors,sp_binomial_with_abbreviated_genus_with_paranthet_authors,sp_binomial_with_abbreviated_genus_with_primary_author
878223,77225428-1,Searsia laevigata f. laevigata,Searsia laevigata f. laevigata,Anacardiaceae,Form,Searsia laevigata,Searsia laevigata (L.) F.A.Barkley,2479818,71176-1,Species,2422971,,Species,Illegitimate,Anacardiaceae,,Rhus,,incana,,,,Engl.,A.L.P.P.de Candolle & A.C.P.de Candolle,Monogr. Phan., 4: 428,(1883),", nom. illeg.",,,,Rhus incana,Engl.,3259183,,,,,2422971-4,,N,Searsia laevigata,Searsia laevigata (L.) F.A.Barkley,71176-1,2479818,Rhus incana Engl.,Rhus incana Engl.,Rhus incana Engl.,R.,R. incana,R. incana Engl.,R. incana Engl.,R. incana Engl.
1181226,792893-1,Ribes orientale,Ribes orientale Desf.,Grossulariaceae,Species,Ribes,Ribes L.,2426003,30002461-2,Genus,2426659,792952-1,Species,Synonym,Grossulariaceae,,Ribes,,resinosum,,,,Pursh,,Bot. Mag., 38: t. 1583,(1813),,,,,Ribes resinosum,Pursh,2426483,,,,,792952-1,,N,Ribes orientale,Ribes orientale Desf.,792893-1,2426483,Ribes resinosum Pursh,Ribes resinosum Pursh,Ribes resinosum Pursh,R.,R. resinosum,R. resinosum Pursh,R. resinosum Pursh,R. resinosum Pursh
1181238,792704-1,Ribes glandulosum,Ribes glandulosum Weber,Grossulariaceae,Species,Ribes,Ribes L.,2426003,30002461-2,Genus,2426668,792953-1,Species,Illegitimate,Grossulariaceae,,Ribes,,resinosum,,,,Pursh,,Fl. Amer. Sept., 1: 163,(1813),", nom. illeg.",,,,Ribes resinosum,Pursh,2426808,,,,,792953-1,,N,Ribes glandulosum,Ribes glandulosum Weber,792704-1,2426808,Ribes resinosum Pursh,Ribes resinosum Pursh,Ribes resinosum Pursh,R.,R. resinosum,R. resinosum Pursh,R. resinosum Pursh,R. resinosum Pursh
1275874,77169865-1,Romulea ramiflora subsp. ramiflora,Romulea ramiflora subsp. ramiflora,Iridaceae,Subspecies,Romulea ramiflora,Romulea ramiflora Ten.,324486,440821-1,Species,324603,77245447-1,Species,Illegitimate,Iridaceae,,Romulea,,corsica,,,,Jord. & Fourr.,C.T.A.Jordan & J.P.Fourreau,Icon. Fl. Eur., 2: 43,(1903),", nom. illeg.",,,,Romulea corsica,Jord. & Fourr.,329109,,,,,77245447-1,,Y,Romulea ramiflora,Romulea ramiflora Ten.,440821-1,324486,Romulea corsica Jord. & Fourr.,Romulea corsica Jord. & Fourr.,Romulea corsica Jord. & Fourr.,R.,R. corsica,R. corsica Jord. & Fourr.,R. corsica Jord. & Fourr.,R. corsica Jord. & Fourr.
438826,440707-1,Romulea corsica,Romulea corsica Jord. & Fourr.,Iridaceae,Species,Romulea,Romulea Maratti,324561,20471-1,Genus,323949,440707-1,Species,Accepted,Iridaceae,,Romulea,,corsica,,,,Jord. & Fourr.,,Brev. Pl. Nov., 2: 107,(1868),,S. Corse,tuberous geophyte,subtropical,Romulea corsica,Jord. & Fourr.,323949,,,,324561,440707-1,,Y,Romulea corsica,Romulea corsica Jord. & Fourr.,440707-1,323949,Romulea corsica Jord. & Fourr.,Romulea corsica Jord. & Fourr.,Romulea corsica Jord. & Fourr.,R.,R. corsica,R. corsica Jord. & Fourr.,R. corsica Jord. & Fourr.,R. corsica Jord. & Fourr.
1189693,737109-1,Rubus gracilis,Rubus gracilis J.Presl & C.Presl,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,2977333,,Species,Synonym,Rosaceae,,Rubus,,baenitzii,,,,Utsch,,Exsicc. (Herb. Europ.), 31: 4,(1898),,,,,Rubus baenitzii,Utsch,2980884,,,,,2977333-4,,N,Rubus gracilis,Rubus gracilis J.Presl & C.Presl,737109-1,2980884,Rubus baenitzii Utsch,Rubus baenitzii Utsch,Rubus baenitzii Utsch,R.,R. baenitzii,R. baenitzii Utsch,R. baenitzii Utsch,R. baenitzii Utsch
926849,739634-1,Rubus radula,Rubus radula Weihe,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,2977332,,Species,Synonym,Rosaceae,,Rubus,,baenitzii,,,,Utsch,,Exsicc. (Herb. Europ.), 30: 4,(1897),,,,,Rubus baenitzii,Utsch,2986492,,,,,2977332-4,,N,Rubus radula,Rubus radula Weihe,739634-1,2986492,Rubus baenitzii Utsch,Rubus baenitzii Utsch,Rubus baenitzii Utsch,R.,R. baenitzii,R. baenitzii Utsch,R. baenitzii Utsch,R. baenitzii Utsch
1082733,77232307-1,Rubus flosculosus var. flosculosus,Rubus flosculosus var. flosculosus,Rosaceae,Variety,Rubus flosculosus,Rubus flosculosus Focke,2980127,736855-1,Species,2983598,,Species,Illegitimate,Rosaceae,,Rubus,,mairei,,,,H.Lév.,,Repert. Spec. Nov. Regni Veg., 12: 283,(1913),", nom. illeg.",,,,Rubus mairei,H.Lév.,3266079,,,,,2983598-4,,N,Rubus flosculosus,Rubus flosculosus Focke,736855-1,2980127,Rubus mairei H.Lév.,Rubus mairei H.Lév.,Rubus mairei H.Lév.,R.,R. mairei,R. mairei H.Lév.,R. mairei H.Lév.,R. mairei H.Lév.
809310,924476-1,Rubus preptanthus var. mairei,Rubus preptanthus var. mairei (H.Lév.) T.T.Yu & L.T.Lu,Rosaceae,Variety,Rubus preptanthus,Rubus preptanthus Focke,2985867,739318-1,Species,2983597,,Species,Synonym,Rosaceae,,Rubus,,mairei,,,,H.Lév.,,Bull. Géogr. Bot., 22: 232,(1912),,,,,Rubus mairei,H.Lév.,2985868,,,,,2983597-4,,N,Rubus preptanthus,Rubus preptanthus Focke,739318-1,2985867,Rubus mairei H.Lév.,Rubus mairei H.Lév.,Rubus mairei H.Lév.,R.,R. mairei,R. mairei H.Lév.,R. mairei H.Lév.,R. mairei H.Lév.
283121,737582-1,Rubus incarnatus,Rubus incarnatus P.J.Müll.,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,2986754,,Species,Synonym,Rosaceae,,Rubus,,rhodanthus,,,,W.C.R.Watson,,J. Bot., 71: 224,(1933),,,,,Rubus rhodanthus,W.C.R.Watson,2982271,2978173,Weihe & Nees,,,2986754-4,,N,Rubus incarnatus,Rubus incarnatus P.J.Müll.,737582-1,2982271,Rubus rhodanthus W.C.R.Watson,Rubus rhodanthus W.C.R.Watson,Rubus rhodanthus W.C.R.Watson,R.,R. rhodanthus,R. rhodanthus W.C.R.Watson,R. rhodanthus W.C.R.Watson,R. rhodanthus W.C.R.Watson
1131746,735808-1,Rubus chloophyllus,Rubus chloophyllus Sudre,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,2986755,,Species,Synonym,Rosaceae,,Rubus,,rhodanthus,,,,W.C.R.Watson,,Handb. Rubi,: 83,(1958),,,,,Rubus rhodanthus,W.C.R.Watson,2978323,,,,,2986755-4,,N,Rubus chloophyllus,Rubus chloophyllus Sudre,735808-1,2978323,Rubus rhodanthus W.C.R.Watson,Rubus rhodanthus W.C.R.Watson,Rubus rhodanthus W.C.R.Watson,R.,R. rhodanthus,R. rhodanthus W.C.R.Watson,R. rhodanthus W.C.R.Watson,R. rhodanthus W.C.R.Watson
1244826,77311239-1,Rubus sellii,Rubus sellii Idrees & J.M.H.Shaw,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,3010224,,Species,Illegitimate,Rosaceae,,Rubus,,rubriflorus,,,,Purchas,,J. Bot., 32: 187,(1894),", nom. illeg.",,,,Rubus rubriflorus,Purchas,3295380,,,T,,3010224-4,,N,Rubus sellii,Rubus sellii Idrees & J.M.H.Shaw,77311239-1,3295380,Rubus rubriflorus Purchas,Rubus rubriflorus Purchas,Rubus rubriflorus Purchas,R.,R. rubriflorus,R. rubriflorus Purchas,R. rubriflorus Purchas,R. rubriflorus Purchas
302791,77155496-1,Rubus rubriflorus,Rubus rubriflorus Purchas,Rosaceae,Species,Rubus,Rubus L.,2976315,30000199-2,Genus,2987188,77155496-1,Species,Accepted,Rosaceae,,Rubus,,rubriflorus,,,,Purchas,,J. Bot., 32: 187,(1894),,Great Britain,scrambling shrub,temperate,Rubus rubriflorus,Purchas,2987188,2987170,Purchas,,2976315,77155496-1,,N,Rubus rubriflorus,Rubus rubriflorus Purchas,77155496-1,2987188,Rubus rubriflorus Purchas,Rubus rubriflorus Purchas,Rubus rubriflorus Purchas,R.,R. rubriflorus,R. rubriflorus Purchas,R. rubriflorus Purchas,R. rubriflorus Purchas
890411,975466-1,Ruschia intricata,Ruschia intricata (N.E.Br.) H.E.K.Hartmann & Stüber,Aizoaceae,Species,Ruschia,Ruschia Schwantes,2420435,16337-1,Genus,2423272,58042-1,Species,Synonym,Aizoaceae,,Ruschia,,persistens,,,,L.Bolus,,Notes Mesembryanthemum, 2: 334,(1932),,,,,Ruschia persistens,L.Bolus,2423185,,,,,58042-1,,N,Ruschia intricata,Ruschia intricata (N.E.Br.) H.E.K.Hartmann & Stüber,975466-1,2423185,Ruschia persistens L.Bolus,Ruschia persistens L.Bolus,Ruschia persistens L.Bolus,R.,R. persistens,R. persistens L.Bolus,R. persistens L.Bolus,R. persistens L.Bolus
1112034,1002364-1,Antimima persistens,Antimima persistens H.E.K.Hartmann,Aizoaceae,Species,Antimima,Antimima N.E.Br.,2642298,16099-1,Genus,2423289,,Species,Illegitimate,Aizoaceae,,Ruschia,,persistens,,,,L.Bolus,,J. S. African Bot., 29: 16,(1963),", nom. illeg.",,,,Ruschia persistens,L.Bolus,2642374,,,T,,2423289-4,,N,Antimima persistens,Antimima persistens H.E.K.Hartmann,1002364-1,2642374,Ruschia persistens L.Bolus,Ruschia persistens L.Bolus,Ruschia persistens L.Bolus,R.,R. persistens,R. persistens L.Bolus,R. persistens L.Bolus,R. persistens L.Bolus
1179967,225240-2,Sagittaria engelmanniana,Sagittaria engelmanniana J.G.Sm.,Alismataceae,Species,Sagittaria,Sagittaria Ruppius ex L.,287722,30006593-2,Genus,287464,77247172-1,Species,Illegitimate,Alismataceae,,Sagittaria,,variabilis,,,,Engelm.,A.Gray,Manual,", ed. 5: 493",(1867),", nom. illeg.",,,,Sagittaria variabilis,Engelm.,287239,,,T,,77247172-1,,Y,Sagittaria engelmanniana,Sagittaria engelmanniana J.G.Sm.,225240-2,287239,Sagittaria variabilis Engelm.,Sagittaria variabilis Engelm.,Sagittaria variabilis Engelm.,S.,S. variabilis,S. variabilis Engelm.,S. variabilis Engelm.,S. variabilis Engelm.
852877,225280-2,Sagittaria latifolia,Sagittaria latifolia Willd.,Alismataceae,Species,Sagittaria,Sagittaria Ruppius ex L.,287722,30006593-2,Genus,287465,58598-1,Species,Synonym,Alismataceae,,Sagittaria,,variabilis,,,,Engelm.,A.Gray,Manual,: 461,(1848),,,,,Sagittaria variabilis,Engelm.,287247,,,,,58598-1,,Y,Sagittaria latifolia,Sagittaria latifolia Willd.,225280-2,287247,Sagittaria variabilis Engelm.,Sagittaria variabilis Engelm.,Sagittaria variabilis Engelm.,S.,S. variabilis,S. variabilis Engelm.,S. variabilis Engelm.,S. variabilis Engelm.
1261130,305021-2,Salix myrtilloides,Salix myrtilloides L.,Salicaceae,Species,Salix,Salix L.,2918656,325916-2,Genus,2920588,,Species,Synonym,Salicaceae,,Salix,,pensylvanica,,,,Pursh,,Fl. Amer. Sept., 2: 611,(1814),,,,,Salix pensylvanica,Pursh,2919877,,,,,2920588-4,,N,Salix myrtilloides,Salix myrtilloides L.,305021-2,2919877,Salix pensylvanica Pursh,Salix pensylvanica Pursh,Salix pensylvanica Pursh,S.,S. pensylvanica,S. pensylvanica Pursh,S. pensylvanica Pursh,S. pensylvanica Pursh
1068612,778827-1,Salix sericea,Salix sericea Marshall,Salicaceae,Species,Salix,Salix L.,2918656,325916-2,Genus,2920587,778451-1,Species,Synonym,Salicaceae,,Salix,,pensylvanica,,,,Pursh,,Fl. Amer. Sept., 2: 616,(1814),,,,,Salix pensylvanica,Pursh,2920499,,,,,778451-1,,N,Salix sericea,Salix sericea Marshall,778827-1,2920499,Salix pensylvanica Pursh,Salix pensylvanica Pursh,Salix pensylvanica Pursh,S.,S. pensylvanica,S. pensylvanica Pursh,S. pensylvanica Pursh,S. pensylvanica Pursh
1311174,77170112-1,Salvia spinosa subsp. spinosa,Salvia spinosa subsp. spinosa,Lamiaceae,Subspecies,Salvia spinosa,Salvia spinosa L.,183908,457293-1,Species,181898,455577-1,Species,Illegitimate,Lamiaceae,,Salvia,,aegyptiaca,,,,L.,,Mant. Pl., 1: 26,(1767),", nom. illeg.",,,,Salvia aegyptiaca,L.,459927,,,,,455577-1,,Y,Salvia spinosa,Salvia spinosa L.,457293-1,183908,Salvia aegyptiaca L.,Salvia aegyptiaca L.,Salvia aegyptiaca L.,S.,S. aegyptiaca,S. aegyptiaca L.,S. aegyptiaca L.,S. aegyptiaca L.
644591,455578-1,Salvia aegyptiaca,Salvia aegyptiaca L.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,181899,455578-1,Species,Accepted,Lamiaceae,,Salvia,,aegyptiaca,,,,L.,,Sp. Pl.,: 23,(1753),,Macaronesia to NW. India,subshrub,desert or dry shrubland,Salvia aegyptiaca,L.,181899,,,,181875,455578-1,,Y,Salvia aegyptiaca,Salvia aegyptiaca L.,455578-1,181899,Salvia aegyptiaca L.,Salvia aegyptiaca L.,Salvia aegyptiaca L.,S.,S. aegyptiaca,S. aegyptiaca L.,S. aegyptiaca L.,S. aegyptiaca L.
1166982,457540-1,Salvia xanthocheila,Salvia xanthocheila Boiss. ex Benth.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,182679,456245-1,Species,Synonym,Lamiaceae,,Salvia,,frigida,,,,Boiss.,,Fl. Orient., 4: 620,(1879),,,,,Salvia frigida,Boiss.,184172,,,,,456245-1,,Y,Salvia xanthocheila,Salvia xanthocheila Boiss. ex Benth.,457540-1,184172,Salvia frigida Boiss.,Salvia frigida Boiss.,Salvia frigida Boiss.,S.,S. frigida,S. frigida Boiss.,S. frigida Boiss.,S. frigida Boiss.
637277,456246-1,Salvia frigida,Salvia frigida Boiss.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,182678,456246-1,Species,Accepted,Lamiaceae,,Salvia,,frigida,,,,Boiss.,,Diagn. Pl. Orient., 5: 10,(1844),,SW. & C. Türkiye to NW. Iran,perennial,temperate,Salvia frigida,Boiss.,182678,,,,181875,456246-1,,Y,Salvia frigida,Salvia frigida Boiss.,456246-1,182678,Salvia frigida Boiss.,Salvia frigida Boiss.,Salvia frigida Boiss.,S.,S. frigida,S. frigida Boiss.,S. frigida Boiss.,S. frigida Boiss.
826139,456254-1,Salvia fulgens,Salvia fulgens Cav.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,182754,456310-1,Species,Illegitimate,Lamiaceae,,Salvia,,grandiflora,,,,Sessé & Moc.,,Naturaleza (Mexico City),", ser. 2, 1(App.): 8",(1887),", nom. illeg.",,,,Salvia grandiflora,Sessé & Moc.,182689,,,,,456310-1,,Y,Salvia fulgens,Salvia fulgens Cav.,456254-1,182689,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,S.,S. grandiflora,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.
826138,456254-1,Salvia fulgens,Salvia fulgens Cav.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,182752,77247029-1,Species,Illegitimate,Lamiaceae,,Salvia,,grandiflora,,,,Sessé & Moc.,,Fl. Mexic.,: 6,(1892),", nom. illeg.",,,,Salvia grandiflora,Sessé & Moc.,182689,,,,,77247029-1,,Y,Salvia fulgens,Salvia fulgens Cav.,456254-1,182689,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,S.,S. grandiflora,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.
944454,456274-1,Salvia gesneriflora,Salvia gesneriflora Lindl. & Paxton,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,182753,456311-1,Species,Illegitimate,Lamiaceae,,Salvia,,grandiflora,,,,Sessé & Moc.,,Fl. Mexic.,: 10,(1893),", nom. illeg.",,,,Salvia grandiflora,Sessé & Moc.,182713,,,,,456311-1,,Y,Salvia gesneriflora,Salvia gesneriflora Lindl. & Paxton,456274-1,182713,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,Salvia grandiflora Sessé & Moc.,S.,S. grandiflora,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.,S. grandiflora Sessé & Moc.
1224775,456479-1,Salvia kiaometiensis,Salvia kiaometiensis H.Lév.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,183122,456639-1,Species,Illegitimate,Lamiaceae,,Salvia,,mairei,,,,H.Lév.,,Repert. Spec. Nov. Regni Veg., 13: 344,(1914),", nom. illeg.",,,,Salvia mairei,H.Lév.,182945,,,T,,456639-1,,Y,Salvia kiaometiensis,Salvia kiaometiensis H.Lév.,456479-1,182945,Salvia mairei H.Lév.,Salvia mairei H.Lév.,Salvia mairei H.Lév.,S.,S. mairei,S. mairei H.Lév.,S. mairei H.Lév.,S. mairei H.Lév.
643405,456638-1,Salvia mairei,Salvia mairei H.Lév.,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,183121,456638-1,Species,Accepted,Lamiaceae,,Salvia,,mairei,,,,H.Lév.,,Repert. Spec. Nov. Regni Veg., 12: 532,(1913),,China (Yunnan),perennial,subtropical,Salvia mairei,H.Lév.,183121,,,,181875,456638-1,,Y,Salvia mairei,Salvia mairei H.Lév.,456638-1,183121,Salvia mairei H.Lév.,Salvia mairei H.Lév.,Salvia mairei H.Lév.,S.,S. mairei,S. mairei H.Lév.,S. mairei H.Lév.,S. mairei H.Lév.
998822,77190039-1,Salvia × hegelmaieri nothosubsp. accidentalis,Salvia × hegelmaieri nothosubsp. accidentalis (Sánchez-Gómez & R.Morales) ined.,Lamiaceae,nothosubsp.,Salvia × hegelmaieri,Salvia × hegelmaieri Porta & Rigo,182798,456356-1,Species,181882,1012759-1,Species,Synonym,Lamiaceae,,Salvia,×,accidentalis,,,,Sánchez-Gómez & R.Morales,,Anales Jard. Bot. Madrid, 57: 421,(1999 publ. 2000),,,subshrub,temperate,Salvia × accidentalis,Sánchez-Gómez & R.Morales,460374,,,T,,1012759-1,,Y,Salvia × hegelmaieri,Salvia × hegelmaieri Porta & Rigo,456356-1,182798,Salvia × accidentalis Sánchez-Gómez & R.Morales,Salvia × accidentalis Sánchez-Gómez & R.Morales,Salvia × accidentalis Sánchez-Gómez & R.Morales,S.,S. accidentalis,S. accidentalis Sánchez-Gómez & R.Morales,S. accidentalis Sánchez-Gómez & R.Morales,S. accidentalis Sánchez-Gómez & R.Morales
641332,77176817-1,Salvia × accidentalis,Salvia × accidentalis Sánchez-Gómez & R.Morales,Lamiaceae,Species,Salvia,Salvia L.,181875,30000096-2,Genus,191045,77176817-1,Species,Accepted,Lamiaceae,,Salvia,×,accidentalis,,,,Sánchez-Gómez & R.Morales,,Anales Jard. Bot. Madrid, 57: 421,(2000),,Spain (Murcia),subshrub,temperate,Salvia × accidentalis,Sánchez-Gómez & R.Morales,191045,,,,181875,77176817-1,S. blancoana subsp. vellerea × S. officinalis,Y,Salvia × accidentalis,Salvia × accidentalis Sánchez-Gómez & R.Morales,77176817-1,191045,Salvia × accidentalis Sánchez-Gómez & R.Morales,Salvia × accidentalis Sánchez-Gómez & R.Morales,Salvia × accidentalis Sánchez-Gómez & R.Morales,S.,S. accidentalis,S. accidentalis Sánchez-Gómez & R.Morales,S. accidentalis Sánchez-Gómez & R.Morales,S. accidentalis Sánchez-Gómez & R.Morales
1389033,131311-2,Jaltomata procumbens,Jaltomata procumbens (Cav.) J.L.Gentry,Solanaceae,Species,Jaltomata,Jaltomata Schltdl.,2331872,38399-1,Genus,3011206,,Species,Synonym,Solanaceae,,Saracha,,diffusa,,,,Miers,,Ann. Mag. Nat. Hist.,", sér. 2, 3: 451",(1849),,,,,Saracha diffusa,Miers,2331938,,,,,3011206-4,,N,Jaltomata procumbens,Jaltomata procumbens (Cav.) J.L.Gentry,131311-2,2331938,Saracha diffusa Miers,Saracha diffusa Miers,Saracha diffusa Miers,S.,S. diffusa,S. diffusa Miers,S. diffusa Miers,S. diffusa Miers
1402457,1007283-1,Jaltomata contorta,Jaltomata contorta (Ruiz & Pav.) Mione,Solanaceae,Species,Jaltomata,Jaltomata Schltdl.,2331872,38399-1,Genus,2579334,,Species,Synonym,Solanaceae,,Saracha,,diffusa,,,,Miers,,Ann. Mag. Nat. Hist.,", ser. 2, 3: 447",(1849),,,,,Saracha diffusa,Miers,2331874,,,,,2579334-4,,N,Jaltomata contorta,Jaltomata contorta (Ruiz & Pav.) Mione,1007283-1,2331874,Saracha diffusa Miers,Saracha diffusa Miers,Saracha diffusa Miers,S.,S. diffusa,S. diffusa Miers,S. diffusa Miers,S. diffusa Miers
652518,657070-1,Satyrium perrieri,Satyrium perrieri Schltr.,Orchidaceae,Species,Satyrium,Satyrium Sw.,186055,331281-2,Genus,186267,657070-1,Species,Accepted,Orchidaceae,,Satyrium,,perrieri,,,,Schltr.,,Beih. Bot. Centralbl., 34(2): 317,(1916),,Madagascar,tuberous geophyte,subtropical,Satyrium perrieri,Schltr.,186267,,,,186055,657070-1,,Y,Satyrium perrieri,Satyrium perrieri Schltr.,657070-1,186267,Satyrium perrieri Schltr.,Satyrium perrieri Schltr.,Satyrium perrieri Schltr.,S.,S. perrieri,S. perrieri Schltr.,S. perrieri Schltr.,S. perrieri Schltr.
947064,77171751-1,Satyrium amoenum var. amoenum,Satyrium amoenum var. amoenum,Orchidaceae,Variety,Satyrium amoenum,Satyrium amoenum (Thouars) A.Rich.,186069,656880-1,Species,186266,657069-1,Species,Illegitimate,Orchidaceae,,Satyrium,,perrieri,,,,Schltr.,,Repert. Spec. Nov. Regni Veg. Beih., 33: 104,(1924),", nom. illeg.",,,,Satyrium perrieri,Schltr.,345563,,,,,657069-1,,Y,Satyrium amoenum,Satyrium amoenum (Thouars) A.Rich.,656880-1,186069,Satyrium perrieri Schltr.,Satyrium perrieri Schltr.,Satyrium perrieri Schltr.,S.,S. perrieri,S. perrieri Schltr.,S. perrieri Schltr.,S. perrieri Schltr.
969571,77213588-1,Heptapleurum kuchingense,Heptapleurum kuchingense (Merr.) Lowry & G.M.Plunkett,Araliaceae,Species,Heptapleurum,Heptapleurum Gaertn.,98353,3032-1,Genus,187057,91965-1,Species,Illegitimate,Araliaceae,,Schefflera,,borneensis,,,,Merr.,,J. Straits Branch Roy. Asiat. Soc., 79: 27,(1918),", nom. illeg.",,,,Schefflera borneensis,Merr.,548041,,,T,,91965-1,,Y,Heptapleurum kuchingense,Heptapleurum kuchingense (Merr.) Lowry & G.M.Plunkett,77213588-1,548041,Schefflera borneensis Merr.,Schefflera borneensis Merr.,Schefflera borneensis Merr.,S.,S. borneensis,S. borneensis Merr.,S. borneensis Merr.,S. borneensis Merr.
1072777,77213419-1,Heptapleurum borneense,Heptapleurum borneense (Merr.) Lowry & G.M.Plunkett,Araliaceae,Species,Heptapleurum,Heptapleurum Gaertn.,98353,3032-1,Genus,187056,91966-1,Species,Synonym,Araliaceae,,Schefflera,,borneensis,,,,Merr.,,"Philipp. J. Sci., C", 13: 100,(1918),,,scrambling shrub or tree,wet tropical,Schefflera borneensis,Merr.,540274,,,T,,91966-1,,Y,Heptapleurum borneense,Heptapleurum borneense (Merr.) Lowry & G.M.Plunkett,77213419-1,540274,Schefflera borneensis Merr.,Schefflera borneensis Merr.,Schefflera borneensis Merr.,S.,S. borneensis,S. borneensis Merr.,S. borneensis Merr.,S. borneensis Merr.
772126,88772-1,Schismatoglottis luzonensis,Schismatoglottis luzonensis Engl.,Araceae,Species,Schismatoglottis,Schismatoglottis Zoll. & Moritzi,187873,30109165-2,Genus,187980,88772-1,Species,Accepted,Araceae,,Schismatoglottis,,luzonensis,,,,Engl.,,Pflanzenr.,", IV, 23Da: 88",(1912),,Philippines,perennial or rhizomatous geophyte,wet tropical,Schismatoglottis luzonensis,Engl.,187980,,,,187873,88772-1,,Y,Schismatoglottis luzonensis,Schismatoglottis luzonensis Engl.,88772-1,187980,Schismatoglottis luzonensis Engl.,Schismatoglottis luzonensis Engl.,Schismatoglottis luzonensis Engl.,S.,S. luzonensis,S. luzonensis Engl.,S. luzonensis Engl.,S. luzonensis Engl.
1039923,88801-1,Schismatoglottis plurivenia,Schismatoglottis plurivenia Alderw.,Araceae,Species,Schismatoglottis,Schismatoglottis Zoll. & Moritzi,187873,30109165-2,Genus,187979,77247105-1,Species,Illegitimate,Araceae,,Schismatoglottis,,luzonensis,,,,Engl.,,Pflanzenr.,", IV, 23Da: 121",(1912),", nom. illeg.",,,,Schismatoglottis luzonensis,Engl.,188015,,,T,,77247105-1,,Y,Schismatoglottis plurivenia,Schismatoglottis plurivenia Alderw.,88801-1,188015,Schismatoglottis luzonensis Engl.,Schismatoglottis luzonensis Engl.,Schismatoglottis luzonensis Engl.,S.,S. luzonensis,S. luzonensis Engl.,S. luzonensis Engl.,S. luzonensis Engl.
550653,540871-1,Scilla laxiflora,Scilla laxiflora Baker,Asparagaceae,Species,Scilla,Scilla L.,287312,30057352-2,Genus,288586,540871-1,Species,Accepted,Asparagaceae,,Scilla,,laxiflora,,,,Baker,,"Trans. Linn. Soc. London, Bot.", 1: 250,(1878),,Angola,bulbous geophyte,seasonally dry tropical,Scilla laxiflora,Baker,288586,,,,287312,540871-1,,Y,Scilla laxiflora,Scilla laxiflora Baker,540871-1,288586,Scilla laxiflora Baker,Scilla laxiflora Baker,Scilla laxiflora Baker,S.,S. laxiflora,S. laxiflora Baker,S. laxiflora Baker,S. laxiflora Baker
1269527,537325-1,Ledebouria socialis,Ledebouria socialis (Baker) Jessop,Asparagaceae,Species,Ledebouria,Ledebouria Roth,280444,24421-1,Genus,288587,540872-1,Species,Illegitimate,Asparagaceae,,Scilla,,laxiflora,,,,Baker,,Gard. Chron.,", ser. 3, 9: 668",(1891),", nom. illeg.",,,,Scilla laxiflora,Baker,280869,,,,,540872-1,,Y,Ledebouria socialis,Ledebouria socialis (Baker) Jessop,537325-1,280869,Scilla laxiflora Baker,Scilla laxiflora Baker,Scilla laxiflora Baker,S.,S. laxiflora,S. laxiflora Baker,S. laxiflora Baker,S. laxiflora Baker
